topic 0,topic 1,topic 2,topic 3,topic 4,topic 5,topic 6,topic 7,topic 8,topic 9,topic 10,topic 11,topic 12,topic 13,topic 14,topic 15,topic 16,topic 17,topic 18,topic 19
0.000359712237651,0.190698814714,0.000359712237851,0.316562316935,0.000359712237346,0.000359712235807,0.000359712239889,0.000359712237608,0.000359712242454,0.423327392264,0.000359712235833,0.0539892461118,0.000359712235806,0.000359712236215,0.00997285917756,0.000359712234199,0.000359712237485,0.000359712236607,0.000359712235907,0.000359712237062
0.000446428578199,0.000446428578255,0.0630795105845,0.000446428577166,0.0106629884223,0.633975739323,0.000446428579711,0.000446428579133,0.000446428584937,0.206431608543,0.000446428580642,0.000446428575105,0.0491515350214,0.000446428575941,0.0286037533119,0.00044642857629,0.000446428579737,0.000446428580536,0.000446428583193,0.000446428579091
0.00017793594663,0.0001779359469,0.000177935946483,0.000177935945977,0.000177935947757,0.228021180699,0.00017793594728,0.286126208581,0.134285534168,0.0136652479268,0.00308601657733,0.000177935945471,0.000177935946152,0.127591558604,0.000177935946479,0.000177935945807,0.205213744576,0.000177935946845,0.000177935946527,0.000177935948231
0.000531914902441,0.000531914898051,0.000531914899603,0.000531914902758,0.000531914899778,0.000531914898401,0.710500909756,0.000531914901272,0.000531914900051,0.000531914901065,0.00053191490137,0.279949644653,0.000531914900444,0.000531914900411,0.000531914899988,0.000531914900553,0.000531914905192,0.00053191491064,0.000531914900803,0.000531914903296
0.000467289728469,0.000467289725218,0.000467289726173,0.000467289729972,0.332122908457,0.000467289724844,0.000467289727305,0.00046728972757,0.000467289724059,0.000467289725363,0.000467289726376,0.000467289727292,0.000467289727296,0.000467289726519,0.659481012698,0.000467289728251,0.000467289728033,0.000467289737406,0.000467289726396,0.000467289726615
0.506356073732,0.000675675716736,0.000675675681952,0.000675675688698,0.000675675691577,0.000675675684032,0.40230264769,0.000675675692254,0.000675675683332,0.000675675683106,0.000675675684583,0.000675675681443,0.000675675681661,0.000675675683741,0.000675675686816,0.000675675694375,0.000675675690864,0.080541122656,0.000675675687554,0.000675675685361
0.000862068976039,0.000862068976972,0.000862068973701,0.00086206897794,0.000862068983147,0.000862068976182,0.340819426046,0.000862068979326,0.000862068976909,0.000862068975175,0.00086206897593,0.000862068973689,0.000862068982221,0.000862068976154,0.000862068974176,0.00086206897526,0.643764858392,0.000862068977182,0.000862068975988,0.00086206897502
0.000306748470845,0.0003067484742,0.000306748472469,0.000306748473462,0.000306748471309,0.000306748470569,0.000306748472717,0.000306748473401,0.000306748472592,0.170473354445,0.000306748471276,0.000306748469802,0.000306748474652,0.000306748472663,0.000306748471403,0.000306748476261,0.823974163605,0.000306748471502,0.000306748474287,0.000306748470332
0.000129533681422,0.000129533680415,0.346284934051,0.00012953368116,0.000129533680022,0.000129533683018,0.000129533681716,0.000129533681184,0.154030255926,0.000129533681424,0.000129533683386,0.00012953368029,0.000129533682546,0.000129533680682,0.000129533680355,0.000129533681979,0.194902873343,0.145697522157,0.000129533680348,0.153296858979
0.000333333338637,0.000333333338353,0.131609088412,0.000333333339673,0.000333333337067,0.000333333337796,0.000333333337973,0.000333333337892,0.544540241195,0.000333333339235,0.00033333333997,0.000333333336577,0.318080833586,0.000333333336275,0.000333333341406,0.000333333337442,0.000333333348311,0.000333333340432,0.000333333337656,0.000333333338089
0.00217391307712,0.00217391306346,0.00217391306372,0.00217391309507,0.359659581332,0.00217391309016,0.00217391308287,0.00217391309,0.00217391306919,0.00217391308676,0.00217391306797,0.00217391305347,0.00217391306747,0.601162782534,0.00217391306568,0.00217391306251,0.00217391308638,0.00217391306792,0.00217391307372,0.00217391307447
0.000581395359605,0.000581395357736,0.000581395361445,0.0005813953544,0.000581395357146,0.000581395358656,0.000581395361689,0.000581395358183,0.00058139535789,0.000581395359766,0.000581395366262,0.000581395357049,0.000581395362584,0.000581395363129,0.000581395361861,0.901874475628,0.0876972969399,0.000581395356994,0.000581395358341,0.000581395355534
0.474966566685,0.000588235301073,0.000588235306213,0.000588235303174,0.0680008348667,0.000588235302396,0.000588235306721,0.00058823530655,0.000588235308052,0.000588235303918,0.000588235309649,0.000588235299558,0.000588235303684,0.000588235304888,0.000588235305029,0.000588235304733,0.000588235306392,0.294355052322,0.153209867432,0.000588235304544
0.000285714291361,0.666445038132,0.0884985270776,0.000285714293511,0.000285714291673,0.000285714291017,0.000285714292303,0.000285714292203,0.000285714290116,0.000285714292306,0.00028571429123,0.0111583969094,0.000285714291959,0.000285714291059,0.000285714293021,0.000285714289221,0.137940843413,0.000285714290238,0.0729382234893,0.0189623953519
0.000378787885802,0.020931142659,0.0217938296932,0.000378787886203,0.000378787883876,0.015981661139,0.00037878788835,0.0329521738109,0.000378787885828,0.000378787888071,0.000378787887395,0.000378787884037,0.342321042234,0.000378787884778,0.0209960587806,0.000378787887869,0.000378787888574,0.126883658131,0.0940522603044,0.315004365027
0.00111111112463,0.891080704101,0.00111111112272,0.00111111112364,0.00111111114072,0.00111111112208,0.00111111113942,0.00111111113263,0.00111111112884,0.00111111112692,0.0011111111384,0.00111111114277,0.00111111113304,0.00111111113476,0.0890372940133,0.00111111116163,0.00111111113226,0.00111111112418,0.00111111114473,0.00111111112606
0.000746268675681,0.000746268666802,0.000746268666451,0.00074626866782,0.166878470526,0.000746268674214,0.697103045857,0.000746268668626,0.000746268670717,0.000746268665982,0.0568558939898,0.046319809768,0.000746268665243,0.000746268669611,0.000746268663206,0.000746268673742,0.000746268670204,0.0216259354594,0.000746268669201,0.000746268666458
6.89655189247e-05,6.89655188122e-05,0.563950324155,6.89655183027e-05,6.89655180255e-05,6.89655179595e-05,6.8965518737e-05,0.172035914815,6.8965518937e-05,6.89655187189e-05,6.8965518626e-05,6.89655187125e-05,6.89655185426e-05,6.8965518276e-05,6.89655182694e-05,6.89655178894e-05,0.0735032317365,0.137233755966,6.89655183029e-05,0.0521992141216
0.000171232879487,0.000171232881129,0.000171232879647,0.000171232879145,0.000171232879331,0.000171232880966,0.000171232879931,0.783903705454,0.000171232879565,0.0448739587795,0.000171232880465,0.000171232878871,0.000171232880963,0.000171232881131,0.000171232879571,0.000171232878726,0.154666589058,0.0117308123023,0.000171232879607,0.000171232879325
0.00500000008488,0.00500000006201,0.00500000004373,0.00500000008599,0.00500000008555,0.00500000004141,0.256059649828,0.00500000006587,0.00500000004722,0.00500000007664,0.00500000019187,0.654202782453,0.00500000004966,0.00500000007916,0.00500000010105,0.00500000002945,0.00500000007282,0.0050000000306,0.00500000002796,0.00500000008377
0.00555555564733,0.535454229375,0.00555555559249,0.00555555556964,0.126513952783,0.236579763854,0.00555555569448,0.00555555557959,0.00555555557021,0.00555555562912,0.0055555557809,0.00555555558039,0.00555555558527,0.00555555565774,0.00555555557262,0.00555555556831,0.00555555574723,0.00555555557916,0.00555555561233,0.00555555556796
0.000588235297192,0.000588235296677,0.000588235297851,0.988823529354,0.00058823529773,0.000588235297109,0.000588235296942,0.000588235297033,0.000588235296983,0.000588235296779,0.00058823529666,0.000588235296749,0.000588235296446,0.000588235298354,0.000588235296451,0.000588235298491,0.000588235301343,0.000588235296956,0.00058823529668,0.000588235296682
0.0013513513766,0.00135135138314,0.00135135137199,0.00135135136502,0.00135135138708,0.00135135137758,0.00135135137016,0.00135135167276,0.00135135137316,0.00135135137972,0.00135135137587,0.00135135136015,0.00135135137592,0.654960696567,0.00135135137455,0.00135135136829,0.00135135137442,0.0013513513676,0.00135135137952,0.320663537874
0.000225225228046,0.000225225227985,0.540713317321,0.000225225236291,0.000225225227817,0.0862395823107,0.123695983666,0.000225225228662,0.0748143632762,0.000225225231034,0.000225225229231,0.000225225229105,0.0608514972463,0.0543883778068,0.000225225231314,0.000225225229265,0.0563299507912,0.00022522523058,0.000225225231995,0.000225225230694
0.000218340616115,0.000218340614539,0.32704528416,0.000218340614885,0.000218340613548,0.000218340613725,0.000218340616489,0.000218340618188,0.000218340614815,0.000218340617456,0.000218340615166,0.000218340614188,0.000218340614715,0.000218340617697,0.00021834061533,0.000218340614103,0.000218340615677,0.669032890788,0.00021834061467,0.000218340615315
0.00500000001226,0.00500000120494,0.00500000002308,0.00500000005045,0.00500000002997,0.904999999378,0.00500000005728,0.00500000003995,0.00500000002276,0.00500000003807,0.00500000001171,0.00500000001175,0.00500000002708,0.00500000001524,0.00500000001492,0.00500000000679,0.00500000004668,0.00500000004775,0.00500000004759,0.00500000001702
0.000704225368835,0.0262529248068,0.000704225370406,0.000704225362372,0.0007042253651,0.000704225363666,0.000704225370476,0.000704225369926,0.000704225364198,0.576402732702,0.000704225368423,0.000704225361336,0.000704225368354,0.000704225361351,0.000704225365651,0.000704225360866,0.000704225369023,0.383539531094,0.000704225361217,0.000704225365449
0.00102040817546,0.0903652213128,0.00102040818621,0.00102040818019,0.00102040818664,0.891154665248,0.00102040820363,0.0010204081832,0.00102040817752,0.00102040819084,0.00102040818564,0.00102040817844,0.00102040817465,0.0010204081815,0.0010204081766,0.00102040817393,0.00102040818916,0.00102040819903,0.00102040817403,0.00102040822696
0.881249999339,0.00625000000701,0.00625000001734,0.0062500000116,0.00625000004649,0.00625000002128,0.00625000003542,0.00625000014943,0.0062500000254,0.00625000004975,0.00625000001859,0.0062500000108,0.00625000001153,0.0062500000166,0.00625000001542,0.00625000009382,0.00625000005304,0.00625000002357,0.00625000002168,0.00625000004652
0.000505050656754,0.000505050525169,0.000505050514884,0.000505050513446,0.00050505050933,0.00050505051262,0.000505050513433,0.000505050511867,0.000505050512015,0.000505050511658,0.000505050511373,0.000505050510479,0.000505050516461,0.000505050511418,0.000505050513393,0.00050505050988,0.000505050513587,0.990404040171,0.000505050516087,0.000505050512841
0.13763027438,0.000390625004895,0.00039062500582,0.000390625009862,0.0255806345057,0.00039062500506,0.000390625010193,0.223749148655,0.00039062500959,0.342760780908,0.128651955816,0.000390625004587,0.000390625005406,0.000390625008586,0.000390625009926,0.000390625005667,0.000390625008868,0.000390625007807,0.000390625006198,0.134581516742
0.000279329613638,0.000279329611941,0.000279329619095,0.0628387900792,0.000279329615296,0.0408303631428,0.000279329615915,0.718234601701,0.000279329613004,0.00881047391352,0.000279329613818,0.000279329611872,0.000279329614365,0.000279329613935,0.000279329614915,0.000279329613192,0.157267392481,0.000279329617604,0.000279329614245,0.000279329613035
0.000299401204093,0.000299401202102,0.000299401211465,0.000299401204338,0.0241606199283,0.000299401202391,0.249565441693,0.000299401206064,0.000299401205798,0.000299401202232,0.000299401204321,0.252663716997,0.000299401201908,0.000299401202824,0.000299401203141,0.000299401209107,0.403919767534,0.066895326215,0.000299401201393,0.000299401202794
0.000189393941993,0.000189393941914,0.000189393942947,0.000189393942104,0.000189393943215,0.000189393942461,0.720178798114,0.000189393943091,0.000189393942207,0.000189393943025,0.000189393943465,0.000189393941405,0.00018939394186,0.000189393941704,0.223704622111,0.00018939394132,0.000189393943226,0.052885034232,0.000189393942323,0.000189393943126
0.959435971622,0.000233644863275,0.000233644865461,0.036357533436,0.000233644862656,0.000233644863378,0.000233644864244,0.000233644864831,0.00023364486327,0.000233644864314,0.000233644863415,0.000233644862775,0.000233644863104,0.000233644863541,0.000233644862981,0.000233644863102,0.000233644864502,0.000233644863462,0.000233644863262,0.00023364486488
0.000155763243299,0.000155763243246,0.000155763242948,0.000155763242556,0.0105857695814,0.000155763243645,0.000155763246581,0.957542388172,0.000155763242339,0.000155763243391,0.0212992343458,0.0075971845256,0.00015576324337,0.000155763242799,0.00015576324283,0.000155763244521,0.000155763243766,0.000155763242878,0.000155763243283,0.000155763243172
0.000602409655286,0.000602409649954,0.000602409653646,0.000602409654987,0.000602409648716,0.000602409645682,0.000602409651129,0.000602409654798,0.000602409649847,0.000602409650448,0.00060240964964,0.000602409650592,0.0347136327748,0.112298086277,0.000602409652866,0.144502351343,0.731151824911,0.000602409648475,0.000602409656238,0.000602409647395
0.018594465784,0.000177304966902,0.000177304969113,0.0279571009579,0.00580073152986,0.000177304968146,0.000177304967859,0.000177304969634,0.00017730496778,0.000177304967945,0.000177304967676,0.000177304971271,0.00869056232276,0.000177304967191,0.000177304966951,0.00536708150365,0.251437287043,0.659745109401,0.000177304967906,0.0195928218172
0.000400000005846,0.00040000000645,0.000400000007448,0.000400000003851,0.000400000005931,0.00040000002009,0.684569837343,0.000400000009408,0.000400000004949,0.000400000005298,0.000400000006008,0.136940480431,0.087776773495,0.000400000019216,0.000400000006844,0.000400000010137,0.000400000009257,0.000400000005523,0.0838229322478,0.000400000004221
0.000253807114514,0.000253807115723,0.0399653354368,0.000253807111398,0.000253807110291,0.000253807110346,0.000253807112975,0.137168831256,0.000253807112502,0.0182805383121,0.000253807113475,0.000253807109991,0.017438262051,0.000253807109997,0.000253807110331,0.000253807110439,0.152493240305,0.622131082991,0.00886576909184,0.000253807113851
0.00138888890635,0.00138888889963,0.00138888891427,0.00138888890459,0.00138888889722,0.00138888890221,0.00138888890207,0.00138888890932,0.0013888889056,0.00138888890109,0.00138888890372,0.00138888890379,0.0925248647203,0.00138888890011,0.00138888890039,0.00138888889783,0.00138888891375,0.734022756924,0.00138888889644,0.149852452814
0.000862068995144,0.000862068982631,0.000862068978617,0.000862068976288,0.000862068978499,0.00086206897638,0.000862068980544,0.000862068982947,0.0008620689758,0.0008620689765,0.891181352102,0.0934701001589,0.000862068986146,0.000862068977636,0.000862068979214,0.000862068977048,0.000862068985322,0.000862068979776,0.000862068984712,0.000862068980379
0.000980392163921,0.000980392161754,0.11768136049,0.00098039216996,0.000980392164317,0.00098039218388,0.000980392171729,0.000980392167657,0.000980392164188,0.000980392181453,0.000980392175417,0.000980392166346,0.000980392162512,0.000980392164364,0.000980392167451,0.000980392163284,0.0009803921827,0.864600923294,0.000980392163162,0.000980392189282
0.000227272731847,0.000227272729765,0.000227272730854,0.000227272731271,0.000227272729321,0.000227272729014,0.000227272731315,0.000227272730949,0.000227272730676,0.000227272731044,0.0296110882249,0.000227272730144,0.000227272730101,0.000227272730453,0.000227272734687,0.000227272730134,0.328091907246,0.638447856987,0.000227272729794,0.000227272732378
0.000140845072971,0.000140845072376,0.000140845072785,0.0135423123646,0.713121201584,0.000140845072168,0.000140845073438,0.00014084507378,0.00014084507267,0.000140845072825,0.000140845073275,0.000140845073049,0.000140845072459,0.000140845073055,0.150467006466,0.000140845073335,0.120630992804,0.000140845074126,0.000140845072568,0.000140845072902
0.00106382979846,0.00106382980106,0.0010638298124,0.00106382979714,0.00106382988266,0.00106382980226,0.00106382979841,0.00106382988017,0.001063829795,0.183335158401,0.00106382979629,0.00106382979377,0.00106382980982,0.00106382979473,0.00106382980279,0.00106382979562,0.00106382980158,0.0010638297948,0.797430972295,0.00106382979486
0.000649350659916,0.000649350654045,0.000649350654486,0.00064935065695,0.000649350659163,0.000649350655598,0.987662337354,0.000649350657404,0.000649350655115,0.000649350655023,0.00064935065589,0.000649350652344,0.00064935065352,0.000649350654768,0.000649350654925,0.000649350654483,0.000649350657087,0.000649350655086,0.000649350656641,0.000649350653834
0.00024630542344,0.000246305420965,0.000246305423648,0.000246305423158,0.000246305421107,0.000246305420904,0.000246305422985,0.499196997974,0.000246305424515,0.000246305424371,0.000246305425896,0.000246305421829,0.000246305422035,0.000246305421781,0.000246305423411,0.000246305421051,0.000246305423678,0.496347554022,0.000246305422368,0.000246305425267
0.00625000007103,0.00625000006582,0.00625000007692,0.00625000014354,0.00625000005131,0.00625000006336,0.00625000016895,0.00625000010263,0.00625000012903,0.0062500000695,0.00625000017626,0.00625000005182,0.00625000004859,0.00625000006606,0.00625000006305,0.00625000006346,0.00625000012653,0.881249997939,0.00625000009686,0.00625000007138
0.00013368984308,0.000133689841993,0.32823434855,0.000133689842873,0.000133689844077,0.000133689841433,0.135867049312,0.000133689842593,0.000133689842299,0.000133689843496,0.000133689842877,0.000133689841627,0.0131958421294,0.000133689841588,0.000133689841828,0.000133689840969,0.436002069903,0.0393382407973,0.0052456172452,0.0402118478465
0.000150602412585,0.000150602412211,0.265177402167,0.000150602414221,0.000150602411814,0.000150602411701,0.170520569939,0.46048336739,0.000150602412073,0.000150602411665,0.000150602411991,0.00015060241187,0.000150602411965,0.000150602413324,0.0319556496309,0.000150602412387,0.000509431852601,0.0694178042885,0.000150602411876,0.000150602411785
3.48918358078e-05,0.0630652346288,3.48918358596e-05,3.48918357308e-05,3.48918357857e-05,0.0116264028501,3.48918358388e-05,0.0138809473357,0.105519858107,0.012510343099,3.4891836344e-05,3.48918356775e-05,0.586610536911,3.48918359512e-05,0.164592258679,3.48918357126e-05,3.48918360927e-05,0.0101212286647,0.0320392533872,3.48918361663e-05
0.000354609934287,0.0199383614445,0.00035460993863,0.000354609935013,0.000354609934021,0.000354609932858,0.000354609936378,0.000354609939056,0.160768731408,0.000354609936836,0.00035460993583,0.000354609932865,0.000354609940437,0.000354609941312,0.000354609940816,0.000354609932597,0.143763481855,0.198489109543,0.000354609934374,0.47150977498
0.000877193004673,0.0647514651264,0.000877193001637,0.000877192997519,0.000877192996177,0.000877192998245,0.00087719300197,0.213307138985,0.000877192996923,0.000877193003439,0.000877192997265,0.000877192991563,0.000877192994835,0.000877192995681,0.000877192996942,0.000877192990564,0.223111857851,0.27848680824,0.000877192995097,0.208292980913
